Name,Location,Score,reviews,salaries,interviews
b'Alliant Cooperative Data Solutions',"b'Brewster, NY'",b'3.4',b'13',b'5',b'1'
b'Lawyers for Children',"b'New York, NY'",b'4.3',b'13',b'5',b'4'
b'Durr Mechanical Construction',"b'New York, NY'",b'3.0',b'13',b'6',b'3'
b'Riverdale Country School',"b'Bronx, NY'",b'4.0',b'13',b'20',b'1'
"b'FUJIFILM Cellular Dynamics, Inc.'","b'Madison, WI'",b'3.3',b'13',b'44',b'3'
b'Casa Esperanza',"b'Boston, MA'",b'2.3',b'13',b'11',b'--'
b'Texas American Title',"b'Houston, TX'",b'3.6',b'13',b'7',b'2'
b'Golars',"b'Noblesville, IN'",b'2.6',b'13',b'13',b'--'
b'General Vision Services',"b'New York, NY'",b'3.4',b'13',b'10',b'2'
b'Solarmax Technology',"b'Riverside, CA'",b'1.7',b'13',b'13',b'1'
b'Angel Fire Resort',"b'Angel Fire, NM'",b'3.4',b'13',b'11',b'2'
b'Kishwaukee Community Hospital',"b'Dekalb, IL'",b'4.0',b'13',b'18',b'3'
"b""Eleni's NY""","b'Long Island City, NY'",b'2.5',b'13',b'6',b'2'
b'Legal Outreach',"b'Long Island City, NY'",b'4.7',b'13',b'5',b'2'
b'Pro-Med Clinical Systems',"b'Plantation, FL'",b'1.8',b'13',b'3',b'2'
b'Superb Internet',"b'Honolulu, HI'",b'3.3',b'13',b'9',b'6'
b'Gann Academy',"b'Waltham, MA'",b'2.6',b'13',b'9',b'1'
b'Johnson-Rauhoff',"b'Saint Joseph, MI'",b'3.3',b'13',b'11',b'1'
b'Port Discovery',"b'Baltimore, MD'",b'3.1',b'13',b'11',b'2'
b'Mountain Manor Treatment Center',"b'Emmitsburg, MD'",b'3.1',b'13',b'5',b'1'
b'Lower East Side Tenement Museum',"b'New York, 061'",b'3.5',b'13',b'14',b'5'
b'Staffinders',"b'Independence, OH'",b'3.0',b'13',b'7',b'1'
b'Cole & Weber',"b'Seattle, WA'",b'3.7',b'13',b'15',b'3'
b'L&J Technologies',"b'Hillside, IL'",b'2.1',b'13',b'6',b'2'
"b'Constangy, Brooks & Smith'","b'Atlanta, GA'",b'3.7',b'13',b'10',b'3'
b'Hereford Insurance',"b'New York, NY'",b'2.1',b'13',b'12',b'4'
b'Charlotte Gastroenterology & Hepatology',"b'Mooresville, NC'",b'2.9',b'13',b'4',b'2'
b'New Beginnings',"b'Seattle, WA'",b'3.3',b'13',b'7',b'3'
b'Unique Insurance',"b'Chicago, IL'",b'2.3',b'13',b'10',b'--'
"b""Salas O'Brien""","b'Santa Ana, CA'",b'4.5',b'13',b'21',b'4'
b'Cincinnati Art Museum',"b'Cincinnati, OH'",b'3.5',b'13',b'5',b'2'
b'Signature Estate & Investment',"b'Century City, CA'",b'3.4',b'13',b'8',b'2'
b'Oliver Storch',"b'New York, NY'",b'3.9',b'13',b'1',b'2'
b'H2O Plus',"b'San Francisco, CA'",b'3.0',b'13',b'6',b'1'
b'Northeast Behavioral Associates',"b'Warwick, RI'",b'2.5',b'13',b'4',b'1'
b'Thomas J. Paul',"b'Jenkintown, PA'",b'3.2',b'13',b'12',b'1'
b'BCCUSA-MA',"b'Norwood, MA'",b'3.6',b'13',b'144',b'--'
b'Precision Door Service',"b'Titusville, FL'",b'3.2',b'13',b'9',b'2'
b'South Carolina Aquarium',"b'Charleston, SC'",b'4.1',b'13',b'8',b'2'
b'Brinker Capital',"b'Berwyn, PA'",b'4.3',b'13',b'17',b'--'
b'Girls in the Game',"b'Chicago, IL'",b'2.9',b'13',b'4',b'1'
b'Motley Coffeehouse',"b'Claremont, CA'",b'4.8',b'13',b'5',b'1'
b'Elford',"b'Columbus, OH'",b'4.3',b'13',b'11',b'--'
b'Maxim Tours',"b'Orlando, FL'",b'3.8',b'13',b'2',b'--'
b'Tetra Financial Group',"b'Salt Lake City, UT'",b'3.2',b'13',b'6',b'1'
b'Convergence Networks',"b'Portland, OR'",b'4.5',b'13',b'4',b'--'
b'Tribeca',"b'Carlstadt, NJ'",b'2.7',b'13',b'6',b'6'
b'Surgical',"b'Henderson, KY'",b'3.0',b'13',b'6',b'3'
b'Advanced',"b'Boston, MA'",b'3.6',b'13',b'1',b'2'
b'VetNetwork',"b'Dover, NH'",b'2.9',b'13',b'5',b'--'
b'Market',"b'Riverside, CA'",b'3.0',b'13',b'6',b'--'
b'AOptix',"b'Campbell, CA'",b'2.6',b'13',b'6',b'2'
b'Wheeling',"b'Wheeling, IL'",b'3.5',b'13',b'6',b'2'
b'Lowlands',"b'Milwaukee, WI'",b'3.1',b'13',b'16',b'3'
b'ArchieMD',"b'Boca Raton, FL'",b'3.8',b'13',b'10',b'4'
b'TAPE',"b'Kingstowne, VA'",b'3.5',b'13',b'10',b'2'
b'Glacier Technologies',"b'El Paso, TX'",b'4.2',b'13',b'9',b'2'
b'Hospice of the Valleys',"b'Murrieta, CA'",b'3.2',b'13',b'4',b'--'
b'Lou Bachrodt Auto Group',"b'Rockford, IL'",b'3.6',b'13',b'10',b'2'
b'Phoenix Central Laboratory',"b'Mukilteo, WA'",b'3.2',b'13',b'10',b'--'
b'Austin Lane Technologies',"b'Denton, TX'",b'4.0',b'13',b'11',b'2'
b'Shasta QA',"b'Chico, CA'",b'2.6',b'13',b'12',b'1'
b'Real Green Systems',"b'Commerce Township, MI'",b'3.9',b'13',b'8',b'2'
b'Kwik Chek Food Stores',"b'Bonham, TX'",b'2.2',b'13',b'6',b'2'
b'ScheduALL',"b'Hollywood, FL'",b'3.3',b'13',b'6',b'1'
b'Imaging Advantage',"b'Phoenix, AZ'",b'2.1',b'13',b'10',b'--'
b'AHRI',"b'Arlington, VA'",b'4.0',b'13',b'33',b'9'
b'Joliet Parks',"b'Joliet, IL'",b'3.4',b'13',b'6',b'--'
b'HelloWallet',"b'Washington, DC'",b'4.1',b'13',b'17',b'5'
b'Prism Pointe',"b'College Park, GA'",b'2.1',b'13',b'6',b'3'
b'Maxwell Technologies',"b'San Diego, CA'",b'2.6',b'36',b'27',b'5'
b'Human Resource Dimensions',"b'Atlanta, GA'",b'4.6',b'13',b'3',b'2'
b'TN Marketing',"b'Wayzata, MN'",b'3.4',b'13',b'7',b'1'
b'Southern Folger Detention Equipment Company',"b'San Antonio, TX'",b'2.9',b'13',b'8',b'--'
b'ACQC',"b'Jamaica, NY'",b'3.5',b'13',b'7',b'2'
b'ShopFuego',"b'Puyallup, WA'",b'2.8',b'13',b'10',b'5'
b'Pegasus',"b'Kennett Square, PA'",b'2.7',b'13',b'5',b'--'
b'Giles',"b'Hockessin, DE'",b'4.4',b'13',b'6',b'4'
b'A3',"b'Waukesha, WI'",b'2.6',b'13',b'7',b'--'
b'Pacific',"b'Los Angeles, CA'",b'3.5',b'13',b'3',b'1'
b'Moore',"b'Dallas, TX'",b'3.2',b'13',b'8',b'3'
b'Auto',"b'Kent, WA'",b'2.0',b'13',b'3',b'4'
b'New Perspective',"b'Westborough, MA'",b'4.1',b'13',b'6',b'4'
b'SensoryEffects',"b'Bridgeton, MO'",b'2.1',b'13',b'7',b'1'
b'CityStaff',"b'Washington, DC'",b'2.9',b'13',b'4',b'3'
b'Cannon Media Group',"b'New York, NY'",b'4.5',b'13',b'--',b'--'
b'TDEC',"b'Bethesda, MD'",b'2.4',b'13',b'7',b'5'
b'Passport Auto',"b'Marlow Heights, MD'",b'3.1',b'13',b'10',b'3'
b'Chameleon Technologies',"b'Kirkland, WA'",b'4.7',b'13',b'8',b'1'
b'Dallas Housing Authority',"b'Dallas, TX'",b'3.1',b'13',b'7',b'5'
"b'St. Charles County, Missouri'","b'Saint Peters, MO'",b'3.2',b'13',b'14',b'6'
b'Livewire Concepts',"b'Leawood, KS'",b'3.1',b'13',b'2',b'3'
b'NIPR',"b'Kansas City, MO'",b'4.1',b'13',b'7',b'1'
b'Case Commons',"b'Baltimore, MD'",b'3.6',b'13',b'39',b'2'
b'Identco',"b'Ingleside, IL'",b'2.4',b'13',b'8',b'2'
b'Sashco',"b'Brighton, CO'",b'3.5',b'13',b'2',b'4'
b'MarketPlace Grill',"b'Springdale, AR'",b'3.8',b'13',b'6',b'3'
b'hrQ',"b'Denver, CO'",b'3.8',b'13',b'6',b'2'
"b'County of Mendocino, CA'","b'Ukiah, CA'",b'3.2',b'13',b'11',b'3'
b'Tablet',"b'New York, NY'",b'3.7',b'13',b'12',b'2'
"b""Donley's""","b'Cleveland, OH'",b'3.7',b'13',b'16',b'1'
b'CompleteRx',"b'Houston, TX'",b'3.0',b'13',b'16',b'2'
b'Southern Hills Country Club',"b'Tulsa, OK'",b'3.3',b'13',b'16',b'3'
b'Mighty Fine',"b'Los Angeles, CA'",b'2.1',b'13',b'10',b'--'
b'Koreatown Youth & Community Center',"b'Los Angeles, CA'",b'4.3',b'13',b'21',b'2'
b'Laugh Factory',"b'Los Angeles, CA'",b'1.5',b'13',b'13',b'4'
b'Community Day Charter Public School',"b'Lawrence, MA'",b'2.3',b'13',b'11',b'4'
b'Brothers of Mercy Nursing',"b'Clarence, NY'",b'3.4',b'13',b'12',b'3'
b'Pacific Bell Telephone',"b'San Diego, CA'",b'3.5',b'13',b'7',b'--'
b'Tezzaron Semiconductor',"b'Austin, TX'",b'3.8',b'13',b'15',b'9'
b'Manhattan-Ogden USD 383',"b'Manhattan, KS'",b'4.0',b'13',b'14',b'1'
b'San Pablo Lytton Casino',"b'San Pablo, CA'",b'2.5',b'13',b'4',b'4'
b'Caremaster Medical',"b'Griffin, GA'",b'2.9',b'13',b'15',b'--'
b'Coastal Beverage',"b'Wilmington, NC'",b'3.3',b'13',b'10',b'2'
b'Villas of Grand Cypress',"b'Orlando, FL'",b'3.1',b'13',b'8',b'6'
b'Roth',"b'Youngstown, OH'",b'3.7',b'13',b'8',b'1'
b'Mueller Environmental Designs',"b'Houston, TX'",b'2.3',b'13',b'5',b'2'
b'Livingston Hearing Aid Center',"b'Lubbock, TX'",b'3.6',b'13',b'7',b'3'
b'Ski Campgaw',"b'Mahwah, NJ'",b'4.1',b'13',b'7',b'--'
b'Frederick News-Post',"b'Frederick, MD'",b'3.2',b'13',b'12',b'2'
b'Piezosurgery',"b'Columbus, OH'",b'3.1',b'13',b'8',b'1'
b'Discovery and Seeno Homes',"b'Concord, CA'",b'2.5',b'13',b'10',b'1'
b'Lockhart ISD',"b'Lockhart, TX'",b'3.3',b'13',b'10',b'2'
b'Foster Pepper',"b'Seattle, WA'",b'3.3',b'13',b'15',b'--'
b'The Archdiocese of Baltimore',"b'Baltimore, MD'",b'3.6',b'13',b'17',b'4'
b'8minute Solar Energy',"b'San Francisco, CA'",b'3.5',b'13',b'3',b'--'
b'Big Lakes Developmental Center',"b'Manhattan, KS'",b'2.6',b'13',b'12',b'--'
b'Sudhoff Properties',"b'Houston, TX'",b'2.1',b'13',b'6',b'3'
b'Soar Tech',"b'Ann Arbor, MI'",b'4.1',b'13',b'13',b'7'
b'Manko Window Systems',"b'Manhattan, KS'",b'2.4',b'13',b'10',b'1'
b'Chattanooga Publishing',"b'Chattanooga, TN'",b'2.2',b'13',b'15',b'--'
"b""Driver's Village""","b'Cicero, NY'",b'3.5',b'13',b'16',b'5'
b'K&R Network Solutions',"b'San Diego, CA'",b'3.2',b'13',b'7',b'6'
b'David Posnack Jewish Community Center',"b'Milford, OH'",b'3.0',b'13',b'2',b'--'
b'Doctors Urgent Care',"b'Homer, AK'",b'3.2',b'13',b'6',b'3'
b'Bay Club',"b'Indianapolis, IN'",b'4.0',b'13',b'11',b'1'
b'EnerDel',"b'Boulder, CO'",b'2.6',b'13',b'40',b'3'
b'Boulder Medical Center',"b'Pittsburgh, PA'",b'2.5',b'13',b'9',b'1'
b'Triangle Tech',"b'Huntington, IN'",b'2.0',b'13',b'14',b'--'
b'Our Sunday Visitor',"b'Albuquerque, NM'",b'3.2',b'13',b'16',b'6'
b'Souder Miller & Associates',"b'Salt Lake City, UT'",b'3.2',b'13',b'6',b'1'
b'VIGOR',"b'San Diego, CA'",b'3.8',b'13',b'17',b'--'
b'NEW',"b'Garden City, NY'",b'3.7',b'13',b'10',b'2'
b'ONEIDA',"b'Milwaukee, WI'",b'2.8',b'13',b'16',b'1'
b'Lot-Less',"b'Newark, NJ'",b'3.0',b'13',b'13',b'--'
b'Sparkart',"b'Oakland, CA'",b'3.8',b'13',b'16',b'3'
b'INTEGRATED',"b'Phoenix, AZ'",b'2.4',b'13',b'26',b'5'
b'DCCCA',"b'Lawrence, KS'",b'1.9',b'13',b'16',b'1'
b'Kline',"b'Seattle, WA'",b'3.9',b'13',b'17',b'3'
b'A-Tek',"b'Mc Lean, VA'",b'3.8',b'13',b'52',b'1'
b'Princeton',"b'Middleton, WI'",b'3.5',b'13',b'5',b'3'
b'POLYGEN PHARMACEUTICALS',"b'Edgewood, NY'",b'3.7',b'13',b'23',b'3'
b'Hanky Panky',"b'New York, NY'",b'2.5',b'13',b'6',b'3'
b'INTEGRITY BIO',"b'Camarillo, CA'",b'4.2',b'13',b'15',b'2'
b'Forest Hills Financial Group',"b'Melville, NY'",b'3.6',b'13',b'3',b'--'
b'NAVIKA CAPITAL GROUP',"b'Uniondale, NY'",b'2.4',b'13',b'30',b'2'
b'NOTATIONS',"b'Warminster, PA'",b'2.6',b'13',b'36',b'1'
"b'Williamson County, Texas'","b'Georgetown, TX'",b'3.1',b'13',b'18',b'2'
"b""Frenchman's Creek Beach & Country Club""","b'Palm Beach Gardens, FL'",b'3.4',b'13',b'20',b'2'
b'Keyfactor',"b'Independence, OH'",b'4.2',b'13',b'17',b'7'
b'Concept Art House',"b'San Francisco, CA'",b'4.4',b'13',b'15',b'1'
b'FOTRONIC',"b'Melrose, MA'",b'3.1',b'13',b'11',b'2'
b'Kern Schools Federal Credit Union',"b'Bakersfield, CA'",b'4.2',b'13',b'13',b'2'
b'Tennessee Lottery',"b'Nashville, TN'",b'3.3',b'13',b'12',b'3'
b'MVCDC',"b'Dayton, OH'",b'3.6',b'13',b'4',b'--'
b'LIFESTYLEDESIGN',"b'Santa Barbara, CA'",b'3.9',b'13',b'8',b'--'
b'MTAG SERVICES',"b'Vienna, VA'",b'3.0',b'13',b'12',b'2'
b'ALL(n)1 Security Services',"b'Atlanta, GA'",b'2.4',b'13',b'6',b'3'
b'Bread Garden Market',"b'Iowa City, IA'",b'3.3',b'13',b'11',b'--'
b'Mullen & Filippi',"b'Sacramento, CA'",b'3.3',b'13',b'15',b'--'
b'DATA SOLUTIONS & TECHNOLOGY',"b'Lanham, MD'",b'1.7',b'13',b'9',b'1'
b'COSTEX',"b'Miami, FL'",b'2.9',b'13',b'18',b'1'
b'COOK COMPRESSION',"b'Houston, TX'",b'2.3',b'13',b'30',b'1'
b'Cedars-Sinai Medical Care Foundation',"b'Beverly Hills, CA'",b'4.1',b'13',b'21',b'4'
b'California Unified Service Providers',"b'Torrance, CA'",b'2.7',b'13',b'11',b'6'
b'Dancor Transit',"b'Van Buren, AR'",b'3.1',b'13',b'4',b'3'
b'The Legend Group',"b'Palm Beach Gardens, FL'",b'2.4',b'13',b'6',b'2'
b'CSCI Consulting',"b'Indianapolis, IN'",b'4.3',b'13',b'26',b'2'
b'Projility',"b'Chevy Chase, MD'",b'4.3',b'13',b'4',b'1'
b'Advancement Project',"b'Washington, DC'",b'3.3',b'13',b'18',b'2'
b'Pluris',"b'Framingham, MA'",b'3.5',b'13',b'8',b'--'
b'Piedmont Medical Care',"b'Atlanta, GA'",b'3.0',b'13',b'4',b'1'
"b'Flower Mound, TX'","b'Flower Mound, TX'",b'4.2',b'13',b'10',b'--'
b'B & B Trucking',"b'Kalamazoo, MI'",b'3.1',b'13',b'6',b'2'
b'Purelife',"b'Inglewood, CA'",b'4.1',b'13',b'6',b'--'
b'Lagrant Communications',"b'Los Angeles, CA'",b'3.0',b'13',b'6',b'--'
b'Signature Theatre (New York)',"b'New York, NY'",b'4.4',b'13',b'9',b'1'
b'digiChart',"b'Brentwood, TN'",b'2.5',b'13',b'5',b'1'
b'Diamond Credit Union',"b'Pottstown, PA'",b'4.5',b'13',b'3',b'--'
b'Byers Auto',"b'Columbus, OH'",b'3.1',b'13',b'10',b'1'
b'Starchefs Com',"b'New York, NY'",b'2.4',b'13',b'9',b'1'
b'Sustainable Life Media',"b'San Francisco, CA'",b'3.6',b'13',b'13',b'--'
b'Zerista',"b'Denver, CO'",b'4.6',b'13',b'11',b'2'
b'Vertical Systems Analysis',"b'New York, NY'",b'3.6',b'13',b'7',b'--'
b'Denver Country Club',"b'Denver, CO'",b'3.4',b'13',b'6',b'2'
b'Liberty Resources (PA)',"b'Philadelphia, PA'",b'3.3',b'13',b'3',b'--'
b'iQ Credit Union',"b'Vancouver, WA'",b'4.2',b'13',b'11',b'3'
b'HR Plus',"b'Chicago, IL'",b'2.4',b'13',b'8',b'1'
b'UR Medicine Home Care',"b'Webster, NY'",b'4.0',b'13',b'8',b'3'
b'FragranceX.com',"b'Hauppauge, NY'",b'3.2',b'13',b'14',b'15'
b'Georgetown Hill Early School',"b'Montgomery Village, MD'",b'4.3',b'13',b'12',b'2'
b'First Call Staffing',"b'Torrance, CA'",b'3.0',b'13',b'4',b'2'
b'Midwest Regional Bank',"b'Festus, MO'",b'2.9',b'13',b'13',b'2'
b'McGrath Auto',"b'Cedar Rapids, IA'",b'4.0',b'13',b'8',b'3'
b'QED National',"b'New York, NY'",b'3.0',b'13',b'4',b'2'
b'INBC',"b'Spokane, WA'",b'3.3',b'13',b'7',b'1'
"b""Whitey's Ice Cream""","b'Moline, IL'",b'3.2',b'13',b'11',b'--'
b'Batzner Pest Control',"b'New Berlin, WI'",b'3.7',b'13',b'7',b'2'
b'Russ Hadick & Associates',"b'Dayton, OH'",b'4.6',b'13',b'7',b'1'
b'Generator Supercenter',"b'Tomball, TX'",b'3.9',b'13',b'4',b'3'
b'MetriTech',"b'Champaign, IL'",b'3.6',b'13',b'6',b'--'
b'Citizen Engagement Lab',"b'Berkeley, CA'",b'2.9',b'13',b'21',b'2'
b'KCRW',"b'Santa Monica, CA'",b'4.0',b'13',b'6',b'2'
b'Dynex Technologies',"b'Chantilly, VA'",b'3.0',b'13',b'11',b'--'
b'Bethany Lutheran Homes',"b'La Crosse, WI'",b'3.4',b'13',b'16',b'6'
b'Two Marines Moving',"b'Alexandria, VA'",b'4.0',b'13',b'3',b'--'
b'OptionMetrics',"b'New York, NY'",b'4.0',b'13',b'4',b'12'
b'MRS BPO',"b'Cherry Hill, NJ'",b'3.0',b'13',b'8',b'1'
b'Celina Aluminum Precision Technology',"b'Celina, OH'",b'2.5',b'13',b'5',b'2'
b'Alpha Plastics',"b'Saint Louis, MO'",b'2.5',b'13',b'37',b'1'
b'ProPoint Graphics',"b'New York, NY'",b'3.3',b'13',b'5',b'1'
b'Neighborhood Diabetes',"b'Billerica, MA'",b'3.4',b'13',b'16',b'1'
b'Creative Recycling Systems',"b'Palmetto, GA'",b'2.6',b'13',b'7',b'4'
b'MetaMetrics',"b'Durham, NC'",b'4.0',b'13',b'5',b'5'
b'Tuscaloosa County Schools',"b'Tuscaloosa, AL'",b'3.8',b'13',b'11',b'1'
b'Brokaw',"b'Cleveland, OH'",b'4.1',b'13',b'5',b'1'
b'LindenGrove',"b'New Berlin, WI'",b'3.0',b'13',b'10',b'1'
b'Castlewood Apparel',"b'New York, NY'",b'4.0',b'13',b'2',b'--'
b'GOOD Worldwide',"b'Los Angeles, CA'",b'3.2',b'13',b'14',b'4'
b'Austin Cancer Centers',"b'Austin, TX'",b'2.1',b'13',b'10',b'1'
b'Knockout Renovation',"b'New York, NY'",b'2.8',b'13',b'2',b'2'
b'OMP Direct',"b'Washington, DC'",b'2.0',b'13',b'12',b'1'
b'Rock Island Arsenal',"b'Rock Island, IL'",b'4.2',b'13',b'14',b'1'
b'RORE',"b'San Diego, CA'",b'3.4',b'13',b'7',b'1'
b'Carolina Urology Partners',"b'Huntersville, NC'",b'2.7',b'13',b'6',b'1'
b'Axion LLC',"b'Stroudsburg, PA'",b'2.6',b'13',b'3',b'2'
b'Crown Point Community School',"b'Crown Point, IN'",b'3.6',b'13',b'10',b'--'
b'Cuore',"b'Midlothian, VA'",b'2.3',b'13',b'13',b'6'
b'Career Advisor',"b'Lenexa, KS'",b'1.6',b'13',b'2',b'3'
"b'Loveland, CO'","b'Loveland, CO'",b'3.1',b'13',b'11',b'4'
b'CollabraSpace',"b'Annapolis Junction, MD'",b'5.0',b'13',b'12',b'1'
b'Maple Star',"b'Denver, CO'",b'3.0',b'13',b'4',b'--'
b'Franklin Township Schools',"b'Indianapolis, IN'",b'3.6',b'13',b'7',b'2'
b'Flexware Innovation',"b'Fishers, IN'",b'4.4',b'13',b'10',b'1'
b'Arizona Community Physicians',"b'Tucson, AZ'",b'3.1',b'13',b'14',b'2'
b'Walton Communities',"b'Marietta, GA'",b'4.0',b'13',b'6',b'1'
b'Mighty Auto Parts',"b'Norcross, GA'",b'3.3',b'13',b'3',b'1'
b'Allegheny County Health Department',"b'Pittsburgh, PA'",b'2.8',b'13',b'13',b'5'
b'Dynasis Integrated Systems',"b'Alpharetta, GA'",b'4.0',b'13',b'7',b'1'
b'Sigma Kappa Sorority',"b'Carmel, IN'",b'4.3',b'13',b'6',b'3'
b'US Weekly',"b'New York, NY'",b'3.8',b'13',b'8',b'3'
"b""Kildare's""","b'West Chester, PA'",b'2.8',b'13',b'11',b'2'
b'Prime',"b'Seattle, WA'",b'4.5',b'13',b'6',b'3'
b'Felt',"b'Rancho Santa Margarita, CA'",b'3.2',b'13',b'12',b'2'
b'Ritz',"b'Carmel, IN'",b'4.2',b'13',b'10',b'2'
b'Mullinax',"b'Detroit, MI'",b'2.9',b'13',b'8',b'2'
b'Auberle',"b'Apopka, FL'",b'2.6',b'13',b'12',b'1'
b'TWG',"b'McKeesport, PA'",b'2.8',b'13',b'9',b'1'
b'Cook',"b'Austin, TX'",b'2.8',b'13',b'6',b'1'
b'Alaska',"b'Chicago, IL'",b'2.7',b'13',b'6',b'3'
b'Harlow-HRK Sales & Marketing',"b'Cincinnati, OH'",b'3.3',b'13',b'9',b'3'
b'Trinity Youth Services',"b'Claremont, CA'",b'2.3',b'13',b'7',b'3'
b'DOTmed.com',"b'New York, NY'",b'3.7',b'13',b'5',b'9'
b'Student Housing Solutions',"b'Tallahassee, FL'",b'3.2',b'13',b'11',b'2'
b'Nakturnal',"b'Pittsburgh, PA'",b'3.4',b'13',b'1',b'2'
b'NextStep for Life',"b'Mapaville, MO'",b'3.0',b'13',b'10',b'3'
b'Americhip',"b'Gardena, CA'",b'3.4',b'13',b'5',b'--'
b'Southern NH Services',"b'Manchester, NH'",b'2.6',b'13',b'7',b'--'
b'Unity House of Cayuga County',"b'Auburn, NY'",b'2.6',b'13',b'12',b'--'
b'MHY Family Services',"b'Mars, PA'",b'3.1',b'13',b'7',b'1'
b'Cruser & Mitchell',"b'Norcross, GA'",b'3.8',b'13',b'11',b'--'
b'Amsoil',"b'Superior, WI'",b'3.9',b'13',b'4',b'3'
b'Florida Bar Association',"b'Tallahassee, FL'",b'3.8',b'13',b'12',b'--'
b'CultHealth',"b'New York, NY'",b'3.4',b'13',b'10',b'1'
b'Vista Verde Ranch',"b'Steamboat Springs, CO'",b'4.7',b'13',b'2',b'--'
b'Golden State Water Company',"b'San Dimas, CA'",b'3.4',b'13',b'11',b'2'
b'NineSigma',"b'Cleveland, OH'",b'3.5',b'13',b'8',b'4'
b'Columbia County School System',"b'Evans, GA'",b'4.4',b'13',b'12',b'1'
b'Geophysical Survey Systems',"b'Nashua, NH'",b'4.4',b'13',b'4',b'--'
b'Eastern Aleutian Tribes',"b'Anchorage, AK'",b'2.9',b'13',b'4',b'--'
b'Hampton Jitney',"b'Calverton, NY'",b'3.4',b'13',b'5',b'2'
b'Archdiocese of Louisville',"b'Louisville, KY'",b'3.2',b'13',b'14',b'1'
b'Tonti Properties',"b'Dallas, TX'",b'4.0',b'13',b'15',b'2'
b'Stampede Meat',"b'Bridgeview, IL'",b'3.0',b'13',b'11',b'--'
"b'Waukesha County, WI'","b'Waukesha, WI'",b'3.6',b'13',b'12',b'4'
b'Chesbay Distributing',"b'Chesapeake, VA'",b'2.1',b'13',b'10',b'--'
b'Bolt Security Guard Services',"b'Scottsdale, AZ'",b'3.0',b'13',b'2',b'1'
b'Listening Ear',"b'Mount Pleasant, MI'",b'3.3',b'13',b'6',b'5'
b'University of Miami School of Law',"b'Coral Gables, FL'",b'4.1',b'13',b'7',b'1'
b'ReachOut Healthcare America',"b'Phoenix, AZ'",b'2.3',b'13',b'6',b'2'
b'Goldenvoice',"b'San Francisco, CA'",b'3.6',b'13',b'8',b'1'
b'Hybrid Transit Systems',"b'Cedar Rapids, IA'",b'2.9',b'13',b'4',b'--'
b'Royal Publishing',"b'Peoria, IL'",b'2.6',b'13',b'11',b'3'
b'Sundance Helicopters',"b'Las Vegas, NV'",b'3.5',b'13',b'9',b'1'
b'Ilfusion',"b'Fort Worth, TX'",b'3.2',b'13',b'3',b'2'
b'Corporate Insight',"b'New York, NY'",b'3.8',b'13',b'24',b'11'
b'GEORGE JON',"b'Chicago, IL'",b'3.3',b'13',b'15',b'3'
b'Brookwood Financial Partners',"b'Beverly, MA'",b'4.2',b'13',b'12',b'2'
b'Lenape Valley Foundation',"b'Doylestown, PA'",b'3.5',b'13',b'10',b'1'
b'ALN Medical Management',"b'Lincoln, NE'",b'3.8',b'13',b'8',b'1'
b'Community',"b'Wayne, MI'",b'3.5',b'13',b'17',b'2'
b'Restaurants',"b'Aliso Viejo, CA'",b'3.5',b'13',b'8',b'4'
b'AT&T',"b'Dallas, TX'",b'4.0',b'13',b'8',b'1'
b'American',"b'Fulton, MD'",b'4.0',b'13',b'6',b'1'
b'ELM',"b'Peoria, IL'",b'2.9',b'13',b'10',b'2'
b'Institute',"b'Nashville, TN'",b'3.9',b'13',b'8',b'--'
b'Langtons',"b'New York, NY'",b'3.0',b'13',b'--',b'--'
b'Veterans',"b'Stanton, CA'",b'4.0',b'13',b'6',b'--'
b'CR&R',"b'Saint Louis, MO'",b'2.8',b'13',b'12',b'4'
b'National Insurance Crime Bureau',"b'Des Plaines, IL'",b'3.5',b'13',b'13',b'3'
"b""Hank's Furniture""","b'Sherwood, AR'",b'2.6',b'13',b'10',b'--'
b'CadBlu',"b'New York, NY'",b'2.6',b'13',b'5',b'1'
b'ZAG Interactive',"b'Glastonbury, CT'",b'4.2',b'13',b'3',b'--'
b'Telesight',"b'Chicago, IL'",b'2.7',b'13',b'14',b'4'
b'instant Tax Service',"b'Dayton, OH'",b'2.8',b'13',b'12',b'4'
b'Be Found Online',"b'Chicago, IL'",b'3.8',b'13',b'8',b'2'
b'Gravitec Systems',"b'Poulsbo, WA'",b'3.0',b'13',b'6',b'2'
b'Midwestern Pet Foods',"b'Evansville, IN'",b'4.2',b'13',b'9',b'4'
b'Strategic Healthcare Programs',"b'Santa Barbara, CA'",b'4.2',b'13',b'3',b'3'
b'Grill',"b'Los Angeles, CA'",b'3.8',b'13',b'13',b'2'
b'SIAtech',"b'Fairfield, PA'",b'3.6',b'13',b'10',b'--'
b'Inspirus',"b'Oceanside, CA'",b'4.2',b'13',b'35',b'2'
b'HealthCare',"b'Fort Worth, TX'",b'2.4',b'13',b'10',b'--'
b'Philadelphia',"b'Baltimore, MD'",b'2.7',b'13',b'13',b'1'
b'Mathobotix',"b'Philadelphia, PA'",b'3.7',b'13',b'7',b'1'
b'Small',"b'Santa Clara, CA'",b'3.4',b'13',b'6',b'1'
b'Town',"b'Irvine, CA'",b'3.6',b'13',b'6',b'5'
b'Burgatory',"b'Pittsburgh, PA'",b'4.0',b'13',b'13',b'1'
b'Noble Studios',"b'Reno, NV'",b'5.0',b'13',b'4',b'1'
